url_openalex	primary_location_id	primary_location_display_name	primary_location_issn_l	primary_location_is_oa	primary_location_version	primary_location_license	is_oa	oa_status	oa_url	doi_openalex	pmid_openalex	date_openalex	type	is_retracted	biblio_issue	biblio_first_page	biblio_volume	biblio_last_page	PMID	DOI	ID_OPENALEX	OPENALEX
https://openalex.org/W2048211245	https://openalex.org/S114430552	The Journal of clinical investigation/The journal of clinical investigation	0021-9738	True	publishedVersion		True	bronze	http://www.jci.org/articles/view/92172/files/pdf	https://doi.org/10.1172/jci92172	https://pubmed.ncbi.nlm.nih.gov/28368291	2017	article	False	4	1589	127	1589	28368291	10.1172/JCI92172	W2048211245	1
https://openalex.org/W2551499720	https://openalex.org/S137905309	Nature genetics	1061-4036	False			True	green	https://europepmc.org/articles/pmc5774584?pdf=render	https://doi.org/10.1038/ng.3714	https://pubmed.ncbi.nlm.nih.gov/28138151	2016	article	False	1	17	49	26	28138151	10.1038/NG.3714	W2551499720	1
https://openalex.org/W2995313551	https://openalex.org/S4210225821	Network neuroscience	2472-1751	True	publishedVersion	cc-by	True	gold	https://www.mitpressjournals.org/doi/pdf/10.1162/netn_a_00116	https://doi.org/10.1162/netn_a_00116	https://pubmed.ncbi.nlm.nih.gov/32043043	2020	article	False	1	30	4	69	32043043	10.1162/NETN_A_00116	W2995313551	1
https://openalex.org/W2750874115	https://openalex.org/S47032817	Virchows Archiv	0945-6317	False			True	green	https://europepmc.org/articles/pmc5711979?pdf=render	https://doi.org/10.1007/s00428-017-2221-0	https://pubmed.ncbi.nlm.nih.gov/28889247	2017	article	False	6	691	471	705	28889247	10.1007/S00428-017-2221-0	W2750874115	1
https://openalex.org/W2157286284	https://openalex.org/S55107261	British journal of pharmacology	0007-1188	True	publishedVersion		True	bronze	https://bpspubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bph.13059	https://doi.org/10.1111/bph.13059	https://pubmed.ncbi.nlm.nih.gov/25560046	2015	article	False	9	2179	172	2209	25560046	10.1111/BPH.13059	W2157286284	1
https://openalex.org/W2465705021	https://openalex.org/S137773608	Nature	0028-0836	False			True	green	https://www.slac.stanford.edu/cgi-bin/getdoc/slac-pub-16786.pdf	https://doi.org/10.1038/nature18627	https://pubmed.ncbi.nlm.nih.gov/27383985	2016	article	False	7610	117	535	121	27383985	10.1038/NATURE18627	W2465705021	1
https://openalex.org/W2467949190	https://openalex.org/S4210193647	Dermatopathology	2296-3529	True	publishedVersion	cc-by-nc-nd	True	gold	https://www.karger.com/Article/Pdf/446699	https://doi.org/10.1159/000446699	https://pubmed.ncbi.nlm.nih.gov/614034	2016	article	False	3	61	3	67	614034	10.1159/000446699	W2467949190	1
https://openalex.org/W2103695539	https://openalex.org/S23772524	Lancet. Infectious diseases/The Lancet. Infectious diseases	1473-3099	False			False	closed		https://doi.org/10.1016/s1473-3099(14)70854-0	https://pubmed.ncbi.nlm.nih.gov/25749221	2015	article	False	2	212	15	224	25749221	10.1016/S1473-3099(14)70854-0	W2103695539	1
https://openalex.org/W2781825595	https://openalex.org/S62468778	New England journal of medicine/The New England journal of medicine	0028-4793	True	publishedVersion		True	bronze	https://www.nejm.org/doi/pdf/10.1056/NEJMoa1709449?articleTools=true	https://doi.org/10.1056/nejmoa1709449	https://pubmed.ncbi.nlm.nih.gov/29669234	2018	article	False	3	250	378	261	29669234	10.1056/NEJMOA1709449	W2781825595	1
https://openalex.org/W2750976328	https://openalex.org/S64187185	Nature communications	2041-1723	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41467-017-00573-w.pdf	https://doi.org/10.1038/s41467-017-00573-w	https://pubmed.ncbi.nlm.nih.gov/28874664	2017	article	False	1		8		28874664	10.1038/S41467-017-00573-W	W2750976328	1
https://openalex.org/W2973455289	https://openalex.org/S137773608	Nature	0028-0836	False			True	green	https://europepmc.org/articles/pmc6837873?pdf=render	https://doi.org/10.1038/s41586-019-1576-6	https://pubmed.ncbi.nlm.nih.gov/31534217	2019	article	False	7775	526	573	531	31534217	10.1038/S41586-019-1576-6	W2973455289	1
https://openalex.org/W2399721362	https://openalex.org/S170052170	Neuroscience & biobehavioral reviews/Neuroscience and biobehavioral reviews	0149-7634	False			False	closed		https://doi.org/10.1016/j.neubiorev.2016.05.034	https://pubmed.ncbi.nlm.nih.gov/27241200	2016	article	False		1004	68	1005	27241200	10.1016/J.NEUBIOREV.2016.05.034	W2399721362	1
https://openalex.org/W2790314287	https://openalex.org/S2531556786	The Lancet. Psychiatry	2215-0366	False			True	green	https://discovery.ucl.ac.uk/id/eprint/10074178/1/David_Manuscript_Life_events_Jan18_clean_version.pdf	https://doi.org/10.1016/s2215-0366(18)30051-8	https://pubmed.ncbi.nlm.nih.gov/29526521	2018	article	False	4	307	5	320	29526521	10.1016/S2215-0366(18)30051-8	W2790314287	1
https://openalex.org/W2799948621	https://openalex.org/S105282323	Reports on progress in physics	0034-4885	False			True	green	https://arxiv.org/pdf/1805.04750	https://doi.org/10.1088/1361-6633/ab42fb	https://pubmed.ncbi.nlm.nih.gov/31505468	2019	review	False	12	125901	82	125901	31505468	10.1088/1361-6633/AB42FB	W2799948621	1
https://openalex.org/W2039894076	https://openalex.org/S23772524	Lancet. Infectious diseases/The Lancet. Infectious diseases	1473-3099	False			False	closed		https://doi.org/10.1016/s1473-3099(14)71000-x	https://pubmed.ncbi.nlm.nih.gov/25749222	2015	article	False	1	55	15	64	25749222	10.1016/S1473-3099(14)71000-X	W2039894076	1
https://openalex.org/W2098430390	https://openalex.org/S15239247	International journal of environmental  research and public health/International journal of environmental research and public health	1660-4601	True	publishedVersion		True	gold	https://www.mdpi.com/1660-4601/12/8/9988/pdf?version=1440149498	https://doi.org/10.3390/ijerph120809988	https://pubmed.ncbi.nlm.nih.gov/26308021	2015	review	False	8	9988	12	10008	26308021	10.3390/IJERPH120809988	W2098430390	1
https://openalex.org/W2105517096	https://openalex.org/S10446503	Environmental health perspectives	0091-6765	True	publishedVersion	public-domain	True	gold	https://doi.org/10.1289/ehp.1408206	https://doi.org/10.1289/ehp.1408206	https://pubmed.ncbi.nlm.nih.gov/25712593	2015	article	False	6	613	123	621	25712593	10.1289/EHP.1408206	W2105517096	1
https://openalex.org/W2793065954	https://openalex.org/S33418846	British journal of anaesthesia	0007-0912	True	publishedVersion	publisher-specific-oa	True	hybrid	http://bjanaesthesia.org/article/S0007091218300011/pdf	https://doi.org/10.1016/j.bja.2017.12.037	https://pubmed.ncbi.nlm.nih.gov/30336845	2018	article	False	4	705	120	711	30336845	10.1016/J.BJA.2017.12.037	W2793065954	1
https://openalex.org/W2587555823	https://openalex.org/S25155249	Journal of Alzheimer's disease	1387-2877	False			False	closed		https://doi.org/10.3233/jad-161037	https://pubmed.ncbi.nlm.nih.gov/28869482	2017	article	False	4	1301	56	1340	28869482	10.3233/JAD-161037	W2587555823	1
https://openalex.org/W2598259575	https://openalex.org/S2764562432	Journal of bone oncology	2212-1366	True	publishedVersion	cc-by-nc-nd	True	gold	https://doi.org/10.1016/j.jbo.2017.03.001	https://doi.org/10.1016/j.jbo.2017.03.001	https://pubmed.ncbi.nlm.nih.gov/28413771	2017	article	False		1	7	12	28413771	10.1016/J.JBO.2017.03.001	W2598259575	1
https://openalex.org/W3017089772	https://openalex.org/S110447773	Cell	0092-8674	True	publishedVersion	publisher-specific-oa	True	hybrid	http://www.cell.com/article/S0092867420303275/pdf	https://doi.org/10.1016/j.cell.2020.03.034	https://pubmed.ncbi.nlm.nih.gov/32302564	2020	article	False	2	219	181	222	32302564	10.1016/J.CELL.2020.03.034	W3017089772	1
https://openalex.org/W2945787015	https://openalex.org/S114430552	The Journal of clinical investigation/The journal of clinical investigation	0021-9738	True	publishedVersion		True	bronze	http://www.jci.org/articles/view/125915/files/pdf	https://doi.org/10.1172/jci125915	https://pubmed.ncbi.nlm.nih.gov/32478683	2019	article	False	8	3214	129	3223	32478683	10.1172/JCI125915	W2945787015	1
https://openalex.org/W2164802216	https://openalex.org/S196734849	Scientific reports	2045-2322	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/srep15145.pdf	https://doi.org/10.1038/srep15145	https://pubmed.ncbi.nlm.nih.gov/26795431	2015	article	False	1		5		26795431	10.1038/SREP15145	W2164802216	1
https://openalex.org/W2567827323	https://openalex.org/S134425043	American journal of human genetics	0002-9297	True	publishedVersion	publisher-specific-oa	True	hybrid	http://www.cell.com/article/S0002929716305328/pdf	https://doi.org/10.1016/j.ajhg.2016.12.008	https://pubmed.ncbi.nlm.nih.gov/28157541	2017	article	False	2	228	100	237	28157541	10.1016/J.AJHG.2016.12.008	W2567827323	1
https://openalex.org/W2342466981	https://openalex.org/S169236886	Cell reports	2211-1247	True	publishedVersion	cc-by	True	gold	http://www.cell.com/article/S2211124716304429/pdf	https://doi.org/10.1016/j.celrep.2016.04.029	https://pubmed.ncbi.nlm.nih.gov/27134166	2016	article	False	6	1144	15	1160	27134166	10.1016/J.CELREP.2016.04.029	W2342466981	1
https://openalex.org/W2903299905	https://openalex.org/S4210234663	The Journal of prevention of Alzheimer's disease/JPAD	2274-5807	False			False	closed		https://doi.org/10.14283/jpad.2018.43	https://pubmed.ncbi.nlm.nih.gov/30569080	2018	article	False		1		14	30569080	10.14283/JPAD.2018.43	W2903299905	1
https://openalex.org/W3033900100	https://openalex.org/S189281586	Emerging infectious diseases	1080-6040	True	publishedVersion	cc-by	True	gold	https://wwwnc.cdc.gov/eid/article/26/10/pdfs/20-2449.pdf	https://doi.org/10.3201/eid2610.202449	https://pubmed.ncbi.nlm.nih.gov/32497001	2020	article	False	10	2497	26	2499	32497001	10.3201/EID2610.202449	W3033900100	1
https://openalex.org/W2569294683	https://openalex.org/S111155417	Journal of the American Chemical Society	0002-7863	False			True	green	https://europepmc.org/articles/pmc5545783?pdf=render	https://doi.org/10.1021/jacs.6b11670	https://pubmed.ncbi.nlm.nih.gov/32271011	2017	article	False	3	1296	139	1310	32271011	10.1021/JACS.6B11670	W2569294683	1
https://openalex.org/W2735615417	https://openalex.org/S128425624	CB/Current biology	0960-9822	True	publishedVersion	publisher-specific-oa	True	hybrid	http://www.cell.com/article/S0960982217307297/pdf	https://doi.org/10.1016/j.cub.2017.06.027	https://pubmed.ncbi.nlm.nih.gov/28712571	2017	article	False	14	2202	27	2210.e4	28712571	10.1016/J.CUB.2017.06.027	W2735615417	1
https://openalex.org/W2583432826	https://openalex.org/S114430552	The Journal of clinical investigation/The journal of clinical investigation	0021-9738	True	publishedVersion		True	bronze	http://www.jci.org/articles/view/89626/files/pdf	https://doi.org/10.1172/jci89626	https://pubmed.ncbi.nlm.nih.gov/28165339	2017	article	False	3	912	127	928	28165339	10.1172/JCI89626	W2583432826	1
https://openalex.org/W2336393770	https://openalex.org/S4210193647	Dermatopathology	2296-3529	True	publishedVersion	cc-by-nc-nd	True	gold	https://www.karger.com/Article/Pdf/444049	https://doi.org/10.1159/000444049	https://pubmed.ncbi.nlm.nih.gov/8680974	2016	article	False	1	1	3	7	8680974	10.1159/000444049	W2336393770	1
https://openalex.org/W2914159241	https://openalex.org/S2484704948	Frontiers in microbiology	1664-302X	True	publishedVersion	cc-by	True	gold	https://www.frontiersin.org/articles/10.3389/fmicb.2019.00234/pdf	https://doi.org/10.3389/fmicb.2019.00234	https://pubmed.ncbi.nlm.nih.gov/30809218	2019	article	False			10		30809218	10.3389/FMICB.2019.00234	W2914159241	1
https://openalex.org/W3185045022	https://openalex.org/S159275680	European child & adolescent psychiatry	1018-8827	True	publishedVersion	other-oa	True	bronze	https://link.springer.com/content/pdf/10.1007/s00787-021-01851-1.pdf	https://doi.org/10.1007/s00787-021-01851-1	https://pubmed.ncbi.nlm.nih.gov/34322720	2021	article	False	2	249	32	256	34322720	10.1007/S00787-021-01851-1	W3185045022	1
https://openalex.org/W3032762637	https://openalex.org/S64187185	Nature communications	2041-1723	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41467-020-16596-9.pdf	https://doi.org/10.1038/s41467-020-16596-9	https://pubmed.ncbi.nlm.nih.gov/32488020	2020	article	False	1		11		32488020	10.1038/S41467-020-16596-9	W3032762637	1
https://openalex.org/W2588463312	https://openalex.org/S61740008	British journal of surgery	0007-1323	True	publishedVersion		True	bronze	https://bjssjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bjs.10414	https://doi.org/10.1002/bjs.10414	https://pubmed.ncbi.nlm.nih.gov/28199015	2017	article	False	4	358	104	376	28199015	10.1002/BJS.10414	W2588463312	1
https://openalex.org/W3027275779	https://openalex.org/S20241394	Physics in medicine & biology/Physics in medicine and biology	0031-9155	False			True	green	https://europepmc.org/articles/pmc7721485?pdf=render	https://doi.org/10.1088/1361-6560/ab9500	https://pubmed.ncbi.nlm.nih.gov/32434156	2020	article	False	21	21RM01	65	21RM01	32434156	10.1088/1361-6560/AB9500	W3027275779	1
https://openalex.org/W2412453619	https://openalex.org/S58069681	IEEE transactions on medical imaging	0278-0062	False			False	closed		https://doi.org/10.1109/tmi.2016.2578680	https://pubmed.ncbi.nlm.nih.gov/27305669	2016	article	False	11	2459	35	2475	27305669	10.1109/TMI.2016.2578680	W2412453619	1
https://openalex.org/W2949343582	https://openalex.org/S1336409049	eLife	2050-084X	True	publishedVersion	cc-by	True	gold	https://doi.org/10.7554/elife.45002	https://doi.org/10.7554/elife.45002	https://pubmed.ncbi.nlm.nih.gov/31124783	2019	article	False			8		31124783	10.7554/ELIFE.45002	W2949343582	1
https://openalex.org/W3045936054	https://openalex.org/S118198609	Emotion	1528-3542	False			True	green	https://access.archive-ouverte.unige.ch/access/metadata/40d3fd46-5a19-4604-9605-de6b48255a7f/download	https://doi.org/10.1037/emo0000861	https://pubmed.ncbi.nlm.nih.gov/32718175	2021	article	False	6	1224	21	1238	32718175	10.1037/EMO0000861	W3045936054	1
https://openalex.org/W4308616062	https://openalex.org/S134668137	Nucleic acids research	0305-1048	True	publishedVersion	cc-by	True	gold	https://academic.oup.com/nar/article-pdf/51/D1/D445/48441631/gkac998.pdf	https://doi.org/10.1093/nar/gkac998	https://pubmed.ncbi.nlm.nih.gov/36350662	2022	article	False	D1	D445	51	D451	36350662	10.1093/NAR/GKAC998	W4308616062	1
https://openalex.org/W3168601105	https://openalex.org/S64187185	Nature communications	2041-1723	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41467-021-23472-7.pdf	https://doi.org/10.1038/s41467-021-23472-7	https://pubmed.ncbi.nlm.nih.gov/34112769	2021	article	False	1		12		34112769	10.1038/S41467-021-23472-7	W3168601105	1
https://openalex.org/W3134533921	https://openalex.org/S154343897	PLoS biology	1544-9173	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.3001020&type=printable	https://doi.org/10.1371/journal.pbio.3001020	https://pubmed.ncbi.nlm.nih.gov/34520452	2021	article	False	3	e3001020	19	e3001020	34520452	10.1371/JOURNAL.PBIO.3001020	W3134533921	1
https://openalex.org/W4223957982	https://openalex.org/S3880285	Science	0036-8075	False			False	closed		https://doi.org/10.1126/science.abh1623	https://pubmed.ncbi.nlm.nih.gov/35420948	2022	article	False	6590		376		35420948	10.1126/SCIENCE.ABH1623	W4223957982	1
https://openalex.org/W4294243316	https://openalex.org/S137773608	Nature	0028-0836	True	publishedVersion	cc-by	True	hybrid	https://doi.org/10.1038/s41586-022-05269-w	https://doi.org/10.1038/s41586-022-05269-w	https://pubmed.ncbi.nlm.nih.gov/36055338	2022	article	False	7949	649	614	652	36055338	10.1038/S41586-022-05269-W	W4294243316	1
https://openalex.org/W4226254398	https://openalex.org/S46732370	Europace	1099-5129	True	publishedVersion	cc-by-nc	True	hybrid	https://doi.org/10.1093/europace/euac062	https://doi.org/10.1093/europace/euac062	https://pubmed.ncbi.nlm.nih.gov/35894842	2022	article	False	1	6	25	27	35894842	10.1093/EUROPACE/EUAC062	W4226254398	1
https://openalex.org/W4206349208	https://openalex.org/S137905309	Nature genetics	1061-4036	False			True	green	https://push-zb.helmholtz-muenchen.de/deliver.php?id=32330	https://doi.org/10.1038/s41588-021-00969-x	https://pubmed.ncbi.nlm.nih.gov/34980917	2022	article	False	1	18	54	29	34980917	10.1038/S41588-021-00969-X	W4206349208	1
https://openalex.org/W2212652370	https://openalex.org/S64187185	Nature communications	2041-1723	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/ncomms9892.pdf	https://doi.org/10.1038/ncomms9892	https://pubmed.ncbi.nlm.nih.gov/26600289	2015	article	False	1		6		26600289	10.1038/NCOMMS9892	W2212652370	1
https://openalex.org/W2302864647	https://openalex.org/S1336409049	eLife	2050-084X	True	publishedVersion	cc-by	True	gold	https://doi.org/10.7554/elife.13926	https://doi.org/10.7554/elife.13926	https://pubmed.ncbi.nlm.nih.gov/27016617	2016	article	False			5		27016617	10.7554/ELIFE.13926	W2302864647	1
https://openalex.org/W2566247748	https://openalex.org/S143846845	Nano letters	1530-6984	False			True	green	https://arxiv.org/pdf/1612.07191	https://doi.org/10.1021/acs.nanolett.7b01090	https://pubmed.ncbi.nlm.nih.gov/28517939	2017	article	False	6	3758	17	3763	28517939	10.1021/ACS.NANOLETT.7B01090	W2566247748	1
https://openalex.org/W2273976251	https://openalex.org/S4210178340	Journal of immunology research	2314-7156	True	publishedVersion	cc-by	True	gold	https://downloads.hindawi.com/journals/jir/2016/1469780.pdf	https://doi.org/10.1155/2016/1469780	https://pubmed.ncbi.nlm.nih.gov/29238732	2016	article	False		1	2016	2	29238732	10.1155/2016/1469780	W2273976251	1
https://openalex.org/W2056387840	https://openalex.org/S202381698	PloS one	1932-6203	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0123273&type=printable	https://doi.org/10.1371/journal.pone.0123273	https://pubmed.ncbi.nlm.nih.gov/25859660	2015	article	False	4	e0123273	10	e0123273	25859660	10.1371/JOURNAL.PONE.0123273	W2056387840	1
https://openalex.org/W1821978739	https://openalex.org/S88198767	Cognition	0010-0277	False			True	green	https://europepmc.org/articles/pmc4837893?pdf=render	https://doi.org/10.1016/j.cognition.2015.07.012	https://pubmed.ncbi.nlm.nih.gov/26231086	2015	article	False		49	144	57	26231086	10.1016/J.COGNITION.2015.07.012	W1821978739	1
https://openalex.org/W2237681145	https://openalex.org/S146364893	Frontiers in human neuroscience	1662-5161	True	publishedVersion	cc-by	True	gold	https://www.frontiersin.org/articles/10.3389/fnhum.2015.00676/pdf	https://doi.org/10.3389/fnhum.2015.00676	https://pubmed.ncbi.nlm.nih.gov/26778996	2016	article	False			9		26778996	10.3389/FNHUM.2015.00676	W2237681145	1
https://openalex.org/W4252726418	https://openalex.org/S174893293	Journal of pharmaceutical and biomedical analysis	0731-7085	False			False	closed		https://doi.org/10.1016/j.jpba.2014.09.032	https://pubmed.ncbi.nlm.nih.gov/25459925	2015	article	False		282	102	289	25459925	10.1016/J.JPBA.2014.09.032	W4252726418	1
https://openalex.org/W812787678	https://openalex.org/S178776955	Optics express	1094-4087	True	publishedVersion	cc-by	True	gold	https://doi.org/10.1364/oe.23.033792	https://doi.org/10.1364/oe.23.033792	https://pubmed.ncbi.nlm.nih.gov/26832040	2015	article	False	26	33792	23	33792	26832040	10.1364/OE.23.033792	W812787678	1
https://openalex.org/W2144266435	https://openalex.org/S202381698	PloS one	1932-6203	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0127175&type=printable	https://doi.org/10.1371/journal.pone.0127175	https://pubmed.ncbi.nlm.nih.gov/26079930	2015	article	False	6	e0127175	10	e0127175	26079930	10.1371/JOURNAL.PONE.0127175	W2144266435	1
https://openalex.org/W2011718563	https://openalex.org/S61740008	British journal of surgery	0007-1323	True	publishedVersion		True	bronze	https://academic.oup.com/bjs/article-pdf/102/4/407/36301182/bjs9740.pdf	https://doi.org/10.1002/bjs.9740	https://pubmed.ncbi.nlm.nih.gov/25644687	2015	article	False	4	407	102	415	25644687	10.1002/BJS.9740	W2011718563	1
https://openalex.org/W2553190131	https://openalex.org/S2298632	Nature neuroscience	1097-6256	False			False	closed		https://doi.org/10.1038/nn.4439	https://pubmed.ncbi.nlm.nih.gov/27842071	2016	article	False	1	90	20	97	27842071	10.1038/NN.4439	W2553190131	1
https://openalex.org/W1999167736	https://openalex.org/S13479253	Environmental science & technology	0013-936X	False			False	closed		https://doi.org/10.1021/es5054286	https://pubmed.ncbi.nlm.nih.gov/25551318	2015	article	False	3	1268	49	1276	25551318	10.1021/ES5054286	W1999167736	1
https://openalex.org/W2321574814	https://openalex.org/S191963794	Analytical chemistry	0003-2700	False			False	closed		https://doi.org/10.1021/ac503931g	https://pubmed.ncbi.nlm.nih.gov/25607538	2015	article	False	4	2068	87	2071	25607538	10.1021/AC503931G	W2321574814	1
https://openalex.org/W2966463765	https://openalex.org/S139253143	Nature structural & molecular biology	1545-9985	False			True	green	https://doi.org/10.1101/592816	https://doi.org/10.1038/s41594-019-0273-3	https://pubmed.ncbi.nlm.nih.gov/31384063	2019	article	False	8	744	26	754	31384063	10.1038/S41594-019-0273-3	W2966463765	1
https://openalex.org/W2462420718	https://openalex.org/S146364893	Frontiers in human neuroscience	1662-5161	True	publishedVersion	cc-by	True	gold	https://www.frontiersin.org/articles/10.3389/fnhum.2016.00315/pdf	https://doi.org/10.3389/fnhum.2016.00315	https://pubmed.ncbi.nlm.nih.gov/27445755	2016	article	False			10		27445755	10.3389/FNHUM.2016.00315	W2462420718	1
https://openalex.org/W2978384331	https://openalex.org/S106822843	Social science & medicine	0277-9536	False			True	green	https://europepmc.org/articles/pmc6936324?pdf=render	https://doi.org/10.1016/j.socscimed.2019.112561	https://pubmed.ncbi.nlm.nih.gov/31790879	2020	article	False		112561	245	112561	31790879	10.1016/J.SOCSCIMED.2019.112561	W2978384331	1
https://openalex.org/W4211043009	https://openalex.org/S4210172715	Cochrane library	1464-780X	False			True	green	https://europepmc.org/articles/pmc6953206?pdf=render	https://doi.org/10.1002/14651858.cd001233.pub3	https://pubmed.ncbi.nlm.nih.gov/31623014	2019	article	False	10		2019		31623014	10.1002/14651858.CD001233.PUB3	W4211043009	1
https://openalex.org/W1515390664	https://openalex.org/S102544370	Autophagy	1554-8627	True	publishedVersion		True	bronze	https://www.tandfonline.com/doi/pdf/10.1080/15548627.2015.1058683?needAccess=true	https://doi.org/10.1080/15548627.2015.1058683	https://pubmed.ncbi.nlm.nih.gov/26046590	2015	article	False	7	1063	11	1080	26046590	10.1080/15548627.2015.1058683	W1515390664	1
https://openalex.org/W1957189283	https://openalex.org/S31497010	Journal of child language	0305-0009	True	publishedVersion		True	bronze	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/895DD5583BE4317E1990FF0C95F06F25/S0305000915000252a.pdf/div-class-title-vocabulary-size-translation-equivalents-and-efficiency-in-word-recognition-in-very-young-bilinguals-div.pdf	https://doi.org/10.1017/s0305000915000252	https://pubmed.ncbi.nlm.nih.gov/26044885	2015	article	False	4	760	43	783	26044885	10.1017/S0305000915000252	W1957189283	1
